Transaction ID,Country,Amount (USD),Transaction Type,Date of Transaction,Person Involved,Industry,Destination Country,Reported by Authority,Source of Money,Money Laundering Risk Score,Shell Companies Involved,Financial Institution,Tax Haven Country
TX0000006331,UK,4486908.517273259,Property Purchase,2013-09-21 18:00:00,Person_343,Oil & Gas,USA,True,Legal,4,2,Bank_50,Switzerland
TX0000006332,UAE,2803531.718136524,Cryptocurrency,2013-09-21 19:00:00,Person_6788,Casinos,USA,False,Illegal,3,0,Bank_487,Cayman Islands
TX0000006333,USA,1215453.9439629856,Property Purchase,2013-09-21 20:00:00,Person_1838,Casinos,South Africa,False,Illegal,8,3,Bank_408,Panama
TX0000006334,Singapore,1881691.2425373404,Property Purchase,2013-09-21 21:00:00,Person_5070,Real Estate,South Africa,False,Illegal,8,5,Bank_237,Luxembourg
TX0000006335,South Africa,3875515.2345513976,Property Purchase,2013-09-21 22:00:00,Person_2315,Oil & Gas,UK,False,Illegal,5,5,Bank_299,Panama
TX0000006336,Switzerland,4447636.378099063,Cryptocurrency,2013-09-21 23:00:00,Person_7552,Luxury Goods,Switzerland,True,Illegal,10,6,Bank_371,Singapore
TX0000006337,India,2673927.00263968,Property Purchase,2013-09-22 00:00:00,Person_2022,Construction,China,False,Illegal,1,8,Bank_360,Luxembourg
TX0000006338,UK,1700735.3083998978,Stocks Transfer,2013-09-22 01:00:00,Person_2710,Construction,Switzerland,False,Illegal,4,9,Bank_466,Switzerland
TX0000006339,Singapore,192454.13843255505,Property Purchase,2013-09-22 02:00:00,Person_5375,Real Estate,Switzerland,True,Illegal,2,3,Bank_380,Bahamas
TX0000006340,UK,4269546.009376217,Offshore Transfer,2013-09-22 03:00:00,Person_5466,Luxury Goods,South Africa,False,Legal,10,2,Bank_234,Bahamas
TX0000006341,South Africa,3763650.6304647475,Cryptocurrency,2013-09-22 04:00:00,Person_6360,Oil & Gas,India,True,Illegal,1,4,Bank_254,Panama
TX0000006342,Singapore,3456207.9152491703,Property Purchase,2013-09-22 05:00:00,Person_6919,Arms Trade,Singapore,False,Illegal,9,0,Bank_81,Switzerland
TX0000006343,Brazil,193212.29173519282,Cryptocurrency,2013-09-22 06:00:00,Person_4420,Casinos,China,False,Illegal,8,9,Bank_211,Singapore
TX0000006344,UK,4429592.429565827,Cryptocurrency,2013-09-22 07:00:00,Person_4919,Real Estate,South Africa,True,Illegal,5,1,Bank_108,Luxembourg
TX0000006345,Brazil,4434999.488206841,Cryptocurrency,2013-09-22 08:00:00,Person_2757,Casinos,Singapore,True,Illegal,3,4,Bank_64,Luxembourg
TX0000006346,USA,1522700.613542995,Cryptocurrency,2013-09-22 09:00:00,Person_9136,Oil & Gas,South Africa,False,Illegal,6,3,Bank_4,Panama
TX0000006347,UK,4648774.595955354,Stocks Transfer,2013-09-22 10:00:00,Person_3326,Arms Trade,South Africa,False,Illegal,9,1,Bank_261,Singapore
TX0000006348,UK,3199560.031366263,Offshore Transfer,2013-09-22 11:00:00,Person_9112,Finance,Singapore,False,Illegal,10,1,Bank_126,Bahamas
TX0000006349,South Africa,1256529.0268432174,Cryptocurrency,2013-09-22 12:00:00,Person_2804,Casinos,UK,False,Illegal,6,0,Bank_180,Cayman Islands
TX0000006350,UK,500233.863278542,Cryptocurrency,2013-09-22 13:00:00,Person_2809,Construction,UAE,False,Legal,2,8,Bank_328,Panama
TX0000006351,Brazil,1070679.044866838,Cryptocurrency,2013-09-22 14:00:00,Person_6755,Arms Trade,UK,False,Legal,5,3,Bank_168,Cayman Islands
TX0000006352,USA,2692397.4783942616,Cryptocurrency,2013-09-22 15:00:00,Person_3875,Real Estate,USA,False,Legal,9,9,Bank_15,Panama
TX0000006353,India,3536716.895871789,Offshore Transfer,2013-09-22 16:00:00,Person_5658,Real Estate,Brazil,False,Illegal,1,6,Bank_138,Luxembourg
TX0000006354,UAE,2744485.870385465,Cryptocurrency,2013-09-22 17:00:00,Person_9084,Casinos,South Africa,True,Illegal,8,8,Bank_124,Panama
TX0000006355,USA,2834182.7963577323,Cryptocurrency,2013-09-22 18:00:00,Person_753,Arms Trade,Russia,False,Illegal,4,1,Bank_273,Cayman Islands
TX0000006356,Russia,2153687.0320699997,Cryptocurrency,2013-09-22 19:00:00,Person_3110,Finance,Switzerland,False,Illegal,3,7,Bank_241,Panama
TX0000006357,Brazil,331157.2606460669,Property Purchase,2013-09-22 20:00:00,Person_9023,Oil & Gas,India,True,Illegal,2,0,Bank_247,Panama
TX0000006358,Singapore,373672.69065410143,Cash Withdrawal,2013-09-22 21:00:00,Person_7948,Construction,USA,True,Illegal,1,4,Bank_338,Singapore
TX0000006359,UK,3189690.062175149,Stocks Transfer,2013-09-22 22:00:00,Person_669,Construction,India,False,Illegal,5,3,Bank_214,Bahamas
TX0000006360,USA,223237.612989149,Cash Withdrawal,2013-09-22 23:00:00,Person_1565,Casinos,South Africa,False,Illegal,5,3,Bank_24,Cayman Islands
TX0000006361,UK,196909.78520734495,Cryptocurrency,2013-09-23 00:00:00,Person_6292,Oil & Gas,Singapore,False,Illegal,1,3,Bank_471,Bahamas
TX0000006362,USA,2162529.7371472376,Cash Withdrawal,2013-09-23 01:00:00,Person_5738,Construction,Singapore,True,Illegal,3,0,Bank_159,Singapore
TX0000006363,India,3251742.5226205806,Property Purchase,2013-09-23 02:00:00,Person_5079,Oil & Gas,Switzerland,False,Illegal,8,8,Bank_51,Luxembourg
TX0000006364,South Africa,926317.897559805,Cryptocurrency,2013-09-23 03:00:00,Person_6522,Oil & Gas,UAE,False,Legal,9,2,Bank_422,Luxembourg
TX0000006365,UK,3125245.476962213,Cash Withdrawal,2013-09-23 04:00:00,Person_643,Finance,Singapore,False,Illegal,3,4,Bank_318,Bahamas
TX0000006366,UAE,4338774.410001386,Cryptocurrency,2013-09-23 05:00:00,Person_925,Finance,Russia,False,Legal,7,4,Bank_161,Bahamas
TX0000006367,Brazil,1598188.010729402,Property Purchase,2013-09-23 06:00:00,Person_7182,Finance,Switzerland,False,Illegal,2,8,Bank_76,Switzerland
TX0000006368,USA,3394418.5128229056,Offshore Transfer,2013-09-23 07:00:00,Person_6747,Luxury Goods,Singapore,False,Legal,4,2,Bank_235,Panama
TX0000006369,Switzerland,19760.981397850046,Stocks Transfer,2013-09-23 08:00:00,Person_8275,Arms Trade,South Africa,False,Illegal,4,0,Bank_331,Luxembourg
TX0000006370,Singapore,4448212.486160044,Offshore Transfer,2013-09-23 09:00:00,Person_6774,Real Estate,Russia,False,Illegal,5,9,Bank_6,Singapore
TX0000006371,Singapore,807473.3978431034,Property Purchase,2013-09-23 10:00:00,Person_3848,Oil & Gas,India,True,Illegal,7,0,Bank_42,Singapore
TX0000006372,Brazil,384279.339662741,Stocks Transfer,2013-09-23 11:00:00,Person_4248,Real Estate,India,False,Legal,9,3,Bank_292,Luxembourg
TX0000006373,Brazil,526217.0064946143,Offshore Transfer,2013-09-23 12:00:00,Person_9510,Luxury Goods,Russia,True,Illegal,6,5,Bank_448,Panama
TX0000006374,India,374434.18014752446,Stocks Transfer,2013-09-23 13:00:00,Person_9711,Oil & Gas,Russia,False,Legal,4,4,Bank_294,Singapore
TX0000006375,Russia,4497941.433333462,Stocks Transfer,2013-09-23 14:00:00,Person_2625,Construction,USA,False,Legal,7,8,Bank_254,Singapore
TX0000006376,Singapore,4777737.979688829,Cash Withdrawal,2013-09-23 15:00:00,Person_7442,Casinos,UK,False,Illegal,2,9,Bank_84,Cayman Islands
TX0000006377,UAE,1581099.3730823298,Property Purchase,2013-09-23 16:00:00,Person_4798,Casinos,Brazil,False,Illegal,5,3,Bank_54,Luxembourg
TX0000006378,Singapore,2237354.9952732897,Cash Withdrawal,2013-09-23 17:00:00,Person_4610,Casinos,Switzerland,False,Illegal,7,1,Bank_161,Singapore
TX0000006379,Singapore,3270788.2551636496,Stocks Transfer,2013-09-23 18:00:00,Person_9152,Arms Trade,UAE,False,Legal,9,2,Bank_389,Panama
TX0000006380,USA,1502540.9545949784,Property Purchase,2013-09-23 19:00:00,Person_6404,Casinos,UAE,True,Illegal,5,9,Bank_152,Cayman Islands
TX0000006381,USA,4022466.6761355726,Cryptocurrency,2013-09-23 20:00:00,Person_7406,Finance,India,False,Legal,4,1,Bank_252,Switzerland
TX0000006382,UAE,4999336.345229187,Cash Withdrawal,2013-09-23 21:00:00,Person_6522,Casinos,Russia,False,Illegal,2,2,Bank_292,Switzerland
TX0000006383,South Africa,4868332.787972846,Property Purchase,2013-09-23 22:00:00,Person_6790,Finance,Russia,False,Legal,6,0,Bank_236,Cayman Islands
TX0000006384,UK,280727.7134722898,Property Purchase,2013-09-23 23:00:00,Person_836,Luxury Goods,China,False,Illegal,8,5,Bank_40,Singapore
TX0000006385,China,1058015.6671548416,Cryptocurrency,2013-09-24 00:00:00,Person_5697,Oil & Gas,USA,True,Illegal,9,9,Bank_482,Switzerland
TX0000006386,Russia,4783113.027953806,Cryptocurrency,2013-09-24 01:00:00,Person_5201,Oil & Gas,USA,False,Legal,2,8,Bank_207,Cayman Islands
TX0000006387,China,901880.281735565,Cryptocurrency,2013-09-24 02:00:00,Person_8410,Luxury Goods,China,False,Illegal,4,7,Bank_499,Switzerland
TX0000006388,USA,4886707.159019758,Property Purchase,2013-09-24 03:00:00,Person_8553,Construction,South Africa,False,Legal,7,7,Bank_215,Bahamas
TX0000006389,Singapore,490271.24534633977,Stocks Transfer,2013-09-24 04:00:00,Person_5921,Finance,India,False,Illegal,3,1,Bank_261,Cayman Islands
TX0000006390,India,2863215.348956015,Property Purchase,2013-09-24 05:00:00,Person_8540,Casinos,UAE,False,Legal,7,4,Bank_222,Bahamas
TX0000006391,Switzerland,1575357.8417169675,Cash Withdrawal,2013-09-24 06:00:00,Person_648,Finance,Brazil,True,Illegal,9,8,Bank_388,Singapore
TX0000006392,USA,248614.3172369358,Stocks Transfer,2013-09-24 07:00:00,Person_9123,Luxury Goods,UK,False,Illegal,7,0,Bank_152,Singapore
TX0000006393,China,1143443.9951829168,Property Purchase,2013-09-24 08:00:00,Person_7332,Real Estate,UAE,False,Illegal,2,5,Bank_346,Cayman Islands
TX0000006394,India,4138986.0339363636,Offshore Transfer,2013-09-24 09:00:00,Person_9154,Casinos,China,False,Legal,6,0,Bank_68,Bahamas
TX0000006395,Singapore,2780513.059927292,Offshore Transfer,2013-09-24 10:00:00,Person_3912,Luxury Goods,Singapore,False,Legal,6,3,Bank_99,Switzerland
TX0000006396,Brazil,3478800.5587339364,Property Purchase,2013-09-24 11:00:00,Person_6678,Arms Trade,Switzerland,False,Legal,8,9,Bank_50,Luxembourg
TX0000006397,India,1527084.863991188,Property Purchase,2013-09-24 12:00:00,Person_7429,Finance,UAE,False,Illegal,9,4,Bank_330,Panama
TX0000006398,China,2218897.7692429097,Offshore Transfer,2013-09-24 13:00:00,Person_2321,Finance,India,False,Illegal,5,5,Bank_278,Panama
TX0000006399,Switzerland,3954903.2129307357,Property Purchase,2013-09-24 14:00:00,Person_3825,Construction,UAE,False,Illegal,2,6,Bank_490,Panama
TX0000006400,India,98880.28650993497,Offshore Transfer,2013-09-24 15:00:00,Person_713,Oil & Gas,India,False,Legal,10,2,Bank_259,Singapore
TX0000006401,Switzerland,4188542.4592362014,Stocks Transfer,2013-09-24 16:00:00,Person_3292,Oil & Gas,China,False,Illegal,7,9,Bank_28,Singapore
TX0000006402,Brazil,473169.1885385013,Stocks Transfer,2013-09-24 17:00:00,Person_7383,Construction,USA,False,Illegal,9,6,Bank_337,Panama
TX0000006403,India,4659103.352357589,Stocks Transfer,2013-09-24 18:00:00,Person_8819,Casinos,Russia,False,Legal,7,7,Bank_93,Cayman Islands
TX0000006404,USA,4109853.4494167212,Stocks Transfer,2013-09-24 19:00:00,Person_6394,Arms Trade,Russia,False,Illegal,10,4,Bank_115,Panama
TX0000006405,Russia,3257222.3705520034,Stocks Transfer,2013-09-24 20:00:00,Person_5489,Casinos,Singapore,True,Legal,7,4,Bank_245,Luxembourg
TX0000006406,UK,243857.3773441555,Stocks Transfer,2013-09-24 21:00:00,Person_1054,Real Estate,India,False,Legal,7,1,Bank_254,Singapore
TX0000006407,Singapore,2715881.260566968,Offshore Transfer,2013-09-24 22:00:00,Person_1362,Arms Trade,Singapore,True,Illegal,4,0,Bank_349,Cayman Islands
TX0000006408,UK,1043227.227883558,Cryptocurrency,2013-09-24 23:00:00,Person_6129,Casinos,South Africa,False,Legal,6,4,Bank_157,Singapore
TX0000006409,Russia,4780095.859291199,Stocks Transfer,2013-09-25 00:00:00,Person_2775,Real Estate,South Africa,False,Illegal,4,6,Bank_458,Singapore
TX0000006410,Brazil,84625.83348790024,Cash Withdrawal,2013-09-25 01:00:00,Person_8729,Oil & Gas,Brazil,False,Illegal,3,4,Bank_45,Switzerland
TX0000006411,USA,1167559.4084704616,Stocks Transfer,2013-09-25 02:00:00,Person_203,Casinos,India,False,Legal,5,9,Bank_356,Singapore
TX0000006412,UAE,4923086.469784987,Property Purchase,2013-09-25 03:00:00,Person_1170,Arms Trade,Russia,False,Legal,10,0,Bank_256,Luxembourg
TX0000006413,India,4705852.853623794,Cryptocurrency,2013-09-25 04:00:00,Person_5745,Casinos,Singapore,False,Legal,6,0,Bank_81,Luxembourg
TX0000006414,UK,2606834.9596891487,Cryptocurrency,2013-09-25 05:00:00,Person_1655,Real Estate,Brazil,False,Legal,10,3,Bank_445,Cayman Islands
TX0000006415,South Africa,649631.5189794295,Cash Withdrawal,2013-09-25 06:00:00,Person_677,Finance,India,False,Legal,5,7,Bank_273,Switzerland
TX0000006416,China,4827164.194597371,Cryptocurrency,2013-09-25 07:00:00,Person_1616,Casinos,UAE,False,Illegal,8,1,Bank_131,Bahamas
TX0000006417,Switzerland,1700630.3311653566,Cryptocurrency,2013-09-25 08:00:00,Person_4443,Finance,UK,True,Illegal,6,4,Bank_202,Cayman Islands
TX0000006418,India,2367311.6487394143,Cash Withdrawal,2013-09-25 09:00:00,Person_8586,Real Estate,Singapore,False,Illegal,9,2,Bank_304,Switzerland
TX0000006419,India,4255789.481516294,Cash Withdrawal,2013-09-25 10:00:00,Person_8313,Luxury Goods,China,True,Legal,9,7,Bank_189,Bahamas
TX0000006420,UAE,1295170.675748574,Property Purchase,2013-09-25 11:00:00,Person_6714,Construction,USA,False,Illegal,1,4,Bank_347,Luxembourg
TX0000006421,UK,807630.1207036197,Cash Withdrawal,2013-09-25 12:00:00,Person_6854,Finance,UK,False,Illegal,9,8,Bank_460,Cayman Islands
TX0000006422,UK,3720587.894406358,Cryptocurrency,2013-09-25 13:00:00,Person_3660,Casinos,Singapore,True,Illegal,5,5,Bank_170,Luxembourg
TX0000006423,India,1468632.2271120674,Stocks Transfer,2013-09-25 14:00:00,Person_1216,Finance,China,False,Legal,7,7,Bank_29,Bahamas
TX0000006424,UK,2276897.1308535235,Stocks Transfer,2013-09-25 15:00:00,Person_7673,Real Estate,China,False,Illegal,6,6,Bank_372,Singapore
TX0000006425,Switzerland,2197136.070626416,Offshore Transfer,2013-09-25 16:00:00,Person_4510,Construction,India,False,Illegal,1,7,Bank_267,Switzerland
TX0000006426,Russia,3363856.5430385927,Cryptocurrency,2013-09-25 17:00:00,Person_5382,Construction,UAE,False,Legal,4,9,Bank_444,Panama
TX0000006427,Switzerland,964422.3449933815,Property Purchase,2013-09-25 18:00:00,Person_5911,Luxury Goods,Switzerland,True,Illegal,9,9,Bank_218,Panama
TX0000006428,China,720459.152843238,Cryptocurrency,2013-09-25 19:00:00,Person_5978,Real Estate,China,True,Illegal,3,9,Bank_284,Singapore
TX0000006429,India,117457.56716636401,Stocks Transfer,2013-09-25 20:00:00,Person_2425,Construction,China,False,Illegal,1,0,Bank_336,Singapore
TX0000006430,Russia,316303.2452815405,Offshore Transfer,2013-09-25 21:00:00,Person_2943,Real Estate,South Africa,False,Illegal,5,1,Bank_301,Luxembourg
TX0000006431,Switzerland,3254648.445985124,Cash Withdrawal,2013-09-25 22:00:00,Person_736,Finance,Singapore,False,Illegal,6,5,Bank_309,Bahamas
TX0000006432,South Africa,1173631.0517376945,Property Purchase,2013-09-25 23:00:00,Person_462,Real Estate,Switzerland,False,Illegal,8,3,Bank_110,Switzerland
TX0000006433,Singapore,2019991.843006316,Cryptocurrency,2013-09-26 00:00:00,Person_6078,Finance,Switzerland,False,Illegal,9,5,Bank_334,Bahamas
TX0000006434,Singapore,1334406.6223216213,Property Purchase,2013-09-26 01:00:00,Person_985,Casinos,USA,False,Illegal,9,5,Bank_205,Panama
TX0000006435,UK,3325583.4660830908,Stocks Transfer,2013-09-26 02:00:00,Person_7859,Real Estate,Singapore,False,Illegal,2,2,Bank_382,Singapore
TX0000006436,India,3779410.483421975,Offshore Transfer,2013-09-26 03:00:00,Person_1293,Arms Trade,China,False,Legal,3,9,Bank_5,Cayman Islands
TX0000006437,South Africa,861285.5425095261,Cash Withdrawal,2013-09-26 04:00:00,Person_4970,Casinos,USA,False,Illegal,5,2,Bank_338,Luxembourg
TX0000006438,South Africa,1810295.4305296228,Stocks Transfer,2013-09-26 05:00:00,Person_6886,Luxury Goods,UAE,False,Legal,7,5,Bank_130,Luxembourg
TX0000006439,Brazil,2187846.915448314,Offshore Transfer,2013-09-26 06:00:00,Person_9731,Oil & Gas,Brazil,True,Illegal,5,5,Bank_220,Singapore
TX0000006440,Singapore,1400182.4447253514,Property Purchase,2013-09-26 07:00:00,Person_7266,Finance,South Africa,True,Legal,4,4,Bank_48,Cayman Islands
TX0000006441,India,1275371.458519739,Offshore Transfer,2013-09-26 08:00:00,Person_800,Casinos,Brazil,False,Illegal,5,6,Bank_270,Bahamas
TX0000006442,UAE,2336569.7662671134,Cash Withdrawal,2013-09-26 09:00:00,Person_4232,Casinos,USA,False,Illegal,6,4,Bank_197,Luxembourg
TX0000006443,UK,4179609.99873992,Cash Withdrawal,2013-09-26 10:00:00,Person_2732,Arms Trade,South Africa,False,Legal,6,4,Bank_491,Bahamas
TX0000006444,India,3300003.584156832,Stocks Transfer,2013-09-26 11:00:00,Person_2556,Real Estate,Brazil,True,Legal,7,7,Bank_173,Switzerland
TX0000006445,UAE,4242018.732938911,Offshore Transfer,2013-09-26 12:00:00,Person_1128,Luxury Goods,UK,True,Legal,7,2,Bank_498,Cayman Islands
TX0000006446,UK,3442565.871640873,Cash Withdrawal,2013-09-26 13:00:00,Person_5308,Casinos,UAE,False,Illegal,3,4,Bank_123,Singapore
TX0000006447,USA,2953292.4323374336,Offshore Transfer,2013-09-26 14:00:00,Person_5431,Arms Trade,South Africa,False,Illegal,8,1,Bank_257,Luxembourg
TX0000006448,South Africa,84017.3136599626,Offshore Transfer,2013-09-26 15:00:00,Person_5451,Construction,China,True,Illegal,3,7,Bank_334,Switzerland
TX0000006449,India,552441.2762170549,Offshore Transfer,2013-09-26 16:00:00,Person_8425,Oil & Gas,Russia,False,Illegal,10,9,Bank_12,Singapore
TX0000006450,Switzerland,4954438.246938769,Cash Withdrawal,2013-09-26 17:00:00,Person_4848,Oil & Gas,South Africa,False,Legal,7,0,Bank_233,Luxembourg
TX0000006451,Brazil,4008662.8038623794,Property Purchase,2013-09-26 18:00:00,Person_3502,Arms Trade,Brazil,False,Illegal,7,3,Bank_383,Singapore
TX0000006452,Russia,845349.145704772,Property Purchase,2013-09-26 19:00:00,Person_8563,Construction,UK,False,Legal,9,5,Bank_295,Cayman Islands
TX0000006453,Switzerland,3388970.434705131,Property Purchase,2013-09-26 20:00:00,Person_8900,Oil & Gas,China,False,Illegal,8,1,Bank_302,Bahamas
TX0000006454,UAE,439526.83328189614,Cash Withdrawal,2013-09-26 21:00:00,Person_8035,Construction,UAE,True,Illegal,10,8,Bank_399,Switzerland
TX0000006455,Russia,2929843.6494113123,Property Purchase,2013-09-26 22:00:00,Person_9350,Real Estate,UK,False,Legal,9,6,Bank_321,Bahamas
TX0000006456,Brazil,617237.0712964145,Cash Withdrawal,2013-09-26 23:00:00,Person_9254,Oil & Gas,Russia,False,Illegal,10,8,Bank_21,Switzerland
TX0000006457,Brazil,976490.1052695609,Cryptocurrency,2013-09-27 00:00:00,Person_4461,Casinos,India,False,Illegal,4,0,Bank_63,Singapore
TX0000006458,USA,3693961.2621273273,Cryptocurrency,2013-09-27 01:00:00,Person_2037,Finance,Singapore,True,Legal,4,8,Bank_338,Luxembourg
TX0000006459,Singapore,3538431.548972969,Cash Withdrawal,2013-09-27 02:00:00,Person_490,Arms Trade,Switzerland,False,Legal,3,5,Bank_57,Switzerland
TX0000006460,UK,4105951.440628366,Cash Withdrawal,2013-09-27 03:00:00,Person_1915,Oil & Gas,South Africa,False,Illegal,4,2,Bank_439,Luxembourg
TX0000006461,Singapore,599858.0514602218,Offshore Transfer,2013-09-27 04:00:00,Person_8276,Construction,Brazil,False,Legal,3,2,Bank_484,Cayman Islands
TX0000006462,India,239137.022663447,Cash Withdrawal,2013-09-27 05:00:00,Person_6932,Arms Trade,Russia,False,Illegal,7,2,Bank_354,Singapore
TX0000006463,Switzerland,37774.50802842353,Cryptocurrency,2013-09-27 06:00:00,Person_1097,Oil & Gas,UK,False,Legal,9,1,Bank_133,Luxembourg
TX0000006464,South Africa,382939.16663790034,Cryptocurrency,2013-09-27 07:00:00,Person_7516,Casinos,UAE,False,Illegal,8,9,Bank_231,Luxembourg
TX0000006465,Brazil,167772.74750953194,Offshore Transfer,2013-09-27 08:00:00,Person_7501,Arms Trade,Brazil,False,Illegal,9,0,Bank_150,Switzerland
TX0000006466,Russia,3418816.038607098,Cash Withdrawal,2013-09-27 09:00:00,Person_6889,Arms Trade,Switzerland,False,Illegal,1,9,Bank_55,Luxembourg
TX0000006467,Brazil,1634363.5392389642,Property Purchase,2013-09-27 10:00:00,Person_720,Finance,Brazil,False,Illegal,2,9,Bank_450,Luxembourg
TX0000006468,USA,2046912.7135145338,Cash Withdrawal,2013-09-27 11:00:00,Person_2056,Arms Trade,USA,False,Illegal,9,2,Bank_338,Panama
TX0000006469,Brazil,2195772.2482333137,Stocks Transfer,2013-09-27 12:00:00,Person_772,Real Estate,USA,False,Legal,6,0,Bank_238,Cayman Islands
TX0000006470,Switzerland,2298884.4376625004,Cash Withdrawal,2013-09-27 13:00:00,Person_1541,Luxury Goods,Brazil,False,Illegal,5,7,Bank_483,Bahamas
TX0000006471,USA,1223480.5511356276,Cryptocurrency,2013-09-27 14:00:00,Person_1088,Real Estate,China,False,Legal,10,8,Bank_125,Singapore
TX0000006472,Brazil,4759159.76645191,Property Purchase,2013-09-27 15:00:00,Person_5588,Construction,UK,True,Legal,9,3,Bank_374,Luxembourg
TX0000006473,Singapore,1547743.197906845,Stocks Transfer,2013-09-27 16:00:00,Person_2820,Finance,UK,False,Illegal,9,1,Bank_275,Singapore
TX0000006474,UK,4702482.134773129,Cryptocurrency,2013-09-27 17:00:00,Person_1687,Construction,UAE,False,Illegal,4,7,Bank_112,Cayman Islands
TX0000006475,UAE,1680429.7242353302,Property Purchase,2013-09-27 18:00:00,Person_5708,Casinos,China,True,Legal,8,6,Bank_206,Luxembourg
